territory_id,territory_name,federal_district_name,forecast_year,recommended_annual_quota_persons,foreign_labor_stock_need_persons,cumulative_recommended_quota_persons,labor_demand_required_persons,domestic_sector_supply_total_with_unemployment_reserve_persons,unemployment_reserve_sector_allocated_persons,source_key,source_url_or_file,retrieved_at,source_period,raw_value,unit,transform_script,transformation_script,observation_status,sha256_or_etag,source_row_sha256
TER084,Томская область,Сибирский федеральный округ (с 03.11.2018),2034,5090.048028045894,28949.12583569965,28949.12583569965,538247.2717036454,511039.0333701676,16864.288101219718,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":28949.12583569965,""domestic_sector_supply_total_with_unemployment_reserve_persons"":511039.0333701676,""foreign_labor_stock_need_persons"":28949.12583569965,""labor_demand_required_persons"":538247.2717036454,""recommended_annual_quota_persons"":5090.048028045894,""unemployment_reserve_sector_allocated_persons"":16864.288101219718}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,91cae08509bc3f913045995845a5b74b5f53596a94a7b6bcfc3ec11c9329274c
TER018,Тульская область,Центральный федеральный округ,2034,10685.625760066314,73289.86541689334,73289.86541689334,747888.7165036566,674736.7430188255,10121.051145286088,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":73289.86541689334,""domestic_sector_supply_total_with_unemployment_reserve_persons"":674736.7430188255,""foreign_labor_stock_need_persons"":73289.86541689334,""labor_demand_required_persons"":747888.7165036566,""recommended_annual_quota_persons"":10685.625760066314,""unemployment_reserve_sector_allocated_persons"":10121.051145286088}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,f171cfe0459c6012bd3612d1c0cf3f076ef5fdd227c282e4e7a77c3ddab8d2fd
TER072,Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),Уральский федеральный округ,2034,4811.013949592634,19471.027921621968,19471.027921621968,794524.8904700591,776861.0973942966,14760.360850499581,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":19471.027921621968,""domestic_sector_supply_total_with_unemployment_reserve_persons"":776861.0973942966,""foreign_labor_stock_need_persons"":19471.027921621968,""labor_demand_required_persons"":794524.8904700591,""recommended_annual_quota_persons"":4811.013949592634,""unemployment_reserve_sector_allocated_persons"":14760.360850499581}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,fffc78008da4c85e6c69b0e1e1b6c999083231482da8766d2f5d84c1372a9037
TER056,Удмуртская Республика,Приволжский федеральный округ,2034,0.0,0.0,0.0,642680.1487575866,667207.8836792079,9340.910371513399,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":667207.8836792079,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":642680.1487575866,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":9340.910371513399}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,1c09622acfb4709cdc3758097a1ee047169f5e9d1790003bb71f18c8e2d968de
TER065,Ульяновская область,Приволжский федеральный округ,2034,7887.341664821066,35590.80654086065,35590.80654086065,554947.4498256291,519865.6763519376,8317.850821645512,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":35590.80654086065,""domestic_sector_supply_total_with_unemployment_reserve_persons"":519865.6763519376,""foreign_labor_stock_need_persons"":35590.80654086065,""labor_demand_required_persons"":554947.4498256291,""recommended_annual_quota_persons"":7887.341664821066,""unemployment_reserve_sector_allocated_persons"":8317.850821645512}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,6bbcbdb649c3ee78704c8d6c4571b267f3dcd9cfae0aa2fe93b6d9142a3ffb34
TER091,Хабаровский край,Дальневосточный федеральный округ (с 03.11.2018),2034,0.0,0.0,0.0,488988.28028106125,688117.317263574,8945.52512443229,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":688117.317263574,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":488988.28028106125,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":8945.52512443229}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,38e0a0bffdeb4b7692400d1610b82014dd932c3df374e5d557f7fa6912caac68
TER070,Ханты-Мансийский автономный округ - Югра (Тюменская область),Уральский федеральный округ,2034,12590.173553046681,89813.62184215664,89813.62184215664,1250214.264730701,1160974.9774715235,11609.74977469283,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":89813.62184215664,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1160974.9774715235,""foreign_labor_stock_need_persons"":89813.62184215664,""labor_demand_required_persons"":1250214.264730701,""recommended_annual_quota_persons"":12590.173553046681,""unemployment_reserve_sector_allocated_persons"":11609.74977469283}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,b774108a49fd6f488ed0a528e870ef338c75d9c76b206d00a7556503efa5182e
TER073,Челябинская область,Уральский федеральный округ,2034,15920.17183805124,76606.27255937029,76606.27255937029,1854789.4786954818,1780018.2803758038,28480.29248613026,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":76606.27255937029,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1780018.2803758038,""foreign_labor_stock_need_persons"":76606.27255937029,""labor_demand_required_persons"":1854789.4786954818,""recommended_annual_quota_persons"":15920.17183805124,""unemployment_reserve_sector_allocated_persons"":28480.29248613026}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,5db7a08c732ce677d764f73cea697e0e2d582073ba5232957f19baf56caf9fff
TER049,Чеченская Республика,Северо-Кавказский федеральный округ,2034,0.0,0.0,0.0,526291.2533350263,718462.8395146752,48137.01024751448,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":718462.8395146752,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":526291.2533350263,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":48137.01024751448}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,0e131eba651f722f24c34bb6e16e271692e9438d3459b24a0c4f39b642db3923
TER057,Чувашская Республика - Чувашия,Приволжский федеральный округ,2034,5726.33844868409,21126.945894769324,21126.945894769324,518510.6451233296,498492.1439514052,8474.366447159322,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":21126.945894769324,""domestic_sector_supply_total_with_unemployment_reserve_persons"":498492.1439514052,""foreign_labor_stock_need_persons"":21126.945894769324,""labor_demand_required_persons"":518510.6451233296,""recommended_annual_quota_persons"":5726.33844868409,""unemployment_reserve_sector_allocated_persons"":8474.366447159322}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,1d6dfb715de00cc8259be54f55a417218e5f6faaf1da5c229e739fe3246b09cb
TER096,Чукотский автономный округ,Дальневосточный федеральный округ (с 03.11.2018),2034,366.87889412697984,2931.8675492638777,2931.8675492638777,37664.660211453556,34781.38351991143,591.283519837233,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":2931.8675492638777,""domestic_sector_supply_total_with_unemployment_reserve_persons"":34781.38351991143,""foreign_labor_stock_need_persons"":2931.8675492638777,""labor_demand_required_persons"":37664.660211453556,""recommended_annual_quota_persons"":366.87889412697984,""unemployment_reserve_sector_allocated_persons"":591.283519837233}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,e24968b0690ac7729b912a2dfbef7d4047f4c152782cd5bd9cd2d31cda9b6b5d
TER071,Ямало-Ненецкий автономный округ (Тюменская область),Уральский федеральный округ,2034,3698.613599935482,69809.63465906294,69818.95616287985,450875.89542626514,381229.0909074022,3812.290909090909,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2034,"{""cumulative_recommended_quota_persons"":69818.95616287985,""domestic_sector_supply_total_with_unemployment_reserve_persons"":381229.0909074022,""foreign_labor_stock_need_persons"":69809.63465906294,""labor_demand_required_persons"":450875.89542626514,""recommended_annual_quota_persons"":3698.613599935482,""unemployment_reserve_sector_allocated_persons"":3812.290909090909}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,97f2f81db3aac384cf78802404bdd10369c03bec7b2b25cb9ce5b3c6af70ac01
