activity_id,okved_section,activity_name,forecast_year,recommended_annual_quota_persons,foreign_labor_stock_need_persons,cumulative_recommended_quota_persons,labor_demand_required_persons,domestic_sector_supply_total_with_unemployment_reserve_persons,unemployment_reserve_sector_allocated_persons,source_key,source_url_or_file,retrieved_at,source_period,raw_value,unit,transform_script,transformation_script,observation_status,sha256_or_etag,source_row_sha256
OKVED_D,D,"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",2026,5293.9057361492205,9280.484812825765,9280.484812825765,1527513.3088629064,1599011.7648689349,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":9280.484812825765,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1599011.7648689349,""foreign_labor_stock_need_persons"":9280.484812825765,""labor_demand_required_persons"":1527513.3088629064,""recommended_annual_quota_persons"":5293.9057361492205,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,d84b56e816fa952fcf6806f6e14bbe17b42cf5424c7568d2012f32d796a2360c
OKVED_E,E,"Водоснабжение; водоотведение, организация сбора и утилизации отходов, деятельность по ликвидации загрязнений",2026,0.0,85.08107977459872,86.89405861351293,673892.6505505729,753250.8394835246,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":86.89405861351293,""domestic_sector_supply_total_with_unemployment_reserve_persons"":753250.8394835246,""foreign_labor_stock_need_persons"":85.08107977459872,""labor_demand_required_persons"":673892.6505505729,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,c151b8d5bc4d7b8012dcbe3d51a38e156e956b96bd5d6139e5e055b1e96270fe
OKVED_F,F,Строительство,2026,33774.83382259411,69393.48122727431,69393.48122727431,6717454.547786795,6808543.819626156,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":69393.48122727431,""domestic_sector_supply_total_with_unemployment_reserve_persons"":6808543.819626156,""foreign_labor_stock_need_persons"":69393.48122727431,""labor_demand_required_persons"":6717454.547786795,""recommended_annual_quota_persons"":33774.83382259411,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,804facf5188b0bd3a6f51355acc3f19b34135ddfffa5ddd05462a47dc05c4db1
OKVED_G,G,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,2026,76952.64610006311,166102.80630083053,166102.80630083053,13434262.296990348,13521284.046703182,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":166102.80630083053,""domestic_sector_supply_total_with_unemployment_reserve_persons"":13521284.046703182,""foreign_labor_stock_need_persons"":166102.80630083053,""labor_demand_required_persons"":13434262.296990348,""recommended_annual_quota_persons"":76952.64610006311,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,7dbe4934ffce086677f5f3159dcacd6194916ab2a625878553bd3e5d3af61a63
OKVED_H,H,Транспортировка и хранение,2026,33109.689899083576,64902.625879010404,64902.625879010404,5933063.615532772,6008952.1496291505,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":64902.625879010404,""domestic_sector_supply_total_with_unemployment_reserve_persons"":6008952.1496291505,""foreign_labor_stock_need_persons"":64902.625879010404,""labor_demand_required_persons"":5933063.615532772,""recommended_annual_quota_persons"":33109.689899083576,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,e2785d90ac3ff27ee6f9da461233a32e48616400cf24f7e477c35a12ec73672b
OKVED_I,I,Деятельность гостиниц и предприятий общественного питания,2026,4718.191681000254,6919.270675955543,6919.270675955543,2073125.969178567,2156062.4691719995,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":6919.270675955543,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2156062.4691719995,""foreign_labor_stock_need_persons"":6919.270675955543,""labor_demand_required_persons"":2073125.969178567,""recommended_annual_quota_persons"":4718.191681000254,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,c7cbf608c951d97ce3fefe7fe0242753a2322545be5e7e9c6d1824e38ddedeb1
OKVED_J,J,Деятельность в области информации и связи,2026,449.4397796381139,1073.5128163564734,1073.5128163564734,1861173.3470697238,1958709.28319676,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":1073.5128163564734,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1958709.28319676,""foreign_labor_stock_need_persons"":1073.5128163564734,""labor_demand_required_persons"":1861173.3470697238,""recommended_annual_quota_persons"":449.4397796381139,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,87fc99a95a5fbea997c530c3d3fa99c5e91915ed323dc82a407efcd6f25b6e92
OKVED_K,K,Деятельность финансовая и страховая,2026,93.88312866384148,229.24924490305784,229.24924490305784,1268716.5864686994,1358670.194774104,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":229.24924490305784,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1358670.194774104,""foreign_labor_stock_need_persons"":229.24924490305784,""labor_demand_required_persons"":1268716.5864686994,""recommended_annual_quota_persons"":93.88312866384148,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,352c75f51a2f7bd771d7659cbb2b95d2d39d8d951835fbf8e41b3e78a42b8237
OKVED_L,L,Деятельность по операциям с недвижимым имуществом,2026,3996.670927096272,5340.480617563638,5340.480617563638,1951453.2048566334,2037957.4383515208,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":5340.480617563638,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2037957.4383515208,""foreign_labor_stock_need_persons"":5340.480617563638,""labor_demand_required_persons"":1951453.2048566334,""recommended_annual_quota_persons"":3996.670927096272,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,49411270f929fbdf400900d443c258a0f49bb8ecb29c080027f2e2d0a078bd98
OKVED_M,M,"Деятельность профессиональная, научная и техническая",2026,7115.924530518923,9589.907412982979,9592.184100961931,2907260.5063590016,3007298.8376212185,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":9592.184100961931,""domestic_sector_supply_total_with_unemployment_reserve_persons"":3007298.8376212185,""foreign_labor_stock_need_persons"":9589.907412982979,""labor_demand_required_persons"":2907260.5063590016,""recommended_annual_quota_persons"":7115.924530518923,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,659731c68cdb4d35b125acc09130cb9a571918aaacf0b15b043dc56435f42827
OKVED_N,N,Деятельность административная и сопутствующие дополнительные услуги,2026,7189.792912143832,10716.514407624163,10716.514407624163,2335823.070841427,2422714.681398989,81599.56636645373,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2026,"{""cumulative_recommended_quota_persons"":10716.514407624163,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2422714.681398989,""foreign_labor_stock_need_persons"":10716.514407624163,""labor_demand_required_persons"":2335823.070841427,""recommended_annual_quota_persons"":7189.792912143832,""unemployment_reserve_sector_allocated_persons"":81599.56636645373}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,2666cc06110535ce2682788533e39bafede0ecd8ff1efbada6092edcca41a4b9
